,CountryCode,Year,tmpf,dwpf,mslp,sknt,feel,relh,ice_accretion_6hr,p01i,Country,Total Grains/Cereals-Area Harvested-1000 Ha,Total Grains/Cereals-Yield-MT / Ha,Total Grains/Cereals-Production Quantity-1000 MT,"Economic Data-Gross Domestic Product, constant prices-Percent change",Economic Data-GDP (constant 2005 US$)-Million,Economic Data-Imports of goods and services (constant 2005 US$)-Million,Economic Data-Exports of goods and services (constant 2005 US$)-Million,Economic Data-WB GDP (constant 2005 US$) / FAO population-$/Person,Total Grains/Cereals-Import Quantity-1000 MT,Total Grains/Cereals-Import Value-Million US$,Total Grains/Cereals-Import Unit Value-US$ / MT,Total Grains/Cereals-Export Quantity-1000 MT,Total Grains/Cereals-Stock Variation-1000 MT,Total Grains/Cereals-Feed + Seed-1000 MT,Total Grains/Cereals-Waste + Processed + OtherUtilization-1000 MT,Total Grains/Cereals-Food Availability-1000 MT,Total Grains/Cereals-Food Availability per capita-kg/cap/yr,Population-Total Population - Both Sexes-Million,Root Crops (R&T)-FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT-Conversion Rate,Root Crops (R&T)-Area Harvested-1000 Ha,Root Crops (R&T)-Yield-MT / Ha,Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Import Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Export Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Feed + Seed-Grain Equiv. 1000 MT,Root Crops (R&T)-Waste + Processed + OtherUtilization - Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Food Supply-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Area Harvested-1000 Ha,Other-Food Supply-Grain Equiv. 1000 MT / yr,Other-Food Supply-Grain Equiv. kg/cap/yr,Food Aid-Cereal Food Aid-Grain Equiv. 1000 MT,Food Aid-Total-Grain Equiv. 1000 MT,Food Aid-Non-Cereal Food Aid-Grain Equiv. 1000 MT
53,AO,1992,72.81946843968196,61.55374403819914,1012.7275008567822,6.84118414851265,73.72518340929929,70.4860433005149,,,Angola,1012.042,0.395932185,400.7,-5.838,14706.99591,10402.2664,10117.1386,1336.635091,259.0,67.9,262.1621622,0.0,42.0,12.0,48.0,643.7,58.50222667,11.003,0.327548415,470.0,1.450272877,681.6282524,6.52771237,0.0,0.0,18.99780809,19.43999845,649.7181582,59.04918279,1082.328252,117.5514095,1347.855965,1482.042,397.1244342,189.0272482,94.0691844,130.2417553,36.17257087
54,AO,1993,76.38376516428225,64.47267074165971,1012.5945747945965,8.155326783964552,78.29172534223092,69.20020355433626,,,Angola,1202.159,0.267851424,322.0,-23.983,11074.36792,6108.219352,5969.237666,973.8276397,338.6,60.77,179.474306,0.0,-7.0,12.0,58.0,623.6,54.83644038,11.372,0.329600712,463.0,1.466474011,678.9774673,3.649009486,0.0,0.0,19.44644202,19.00148106,644.1785537,56.64602125,1000.977467,111.4824616,1343.226477,1665.159,375.0263204,175.9464531,154.5190111,187.9925976,33.47358654
55,AO,1994,75.40490405365789,63.62840838855585,1012.1048657192352,7.344214396941416,77.57529641465045,69.44071173694884,,,Angola,955.0,0.274031414,261.7,1.339,11461.9708,8693.927516,9783.676086,976.0683638,552.6,68.75,124.4118712,0.0,32.0,12.0,80.0,659.7,56.17814868,11.743,0.335356467,428.432,2.024199464,867.2318248,2.682851739,0.0,0.0,24.67854708,23.30727449,821.928855,69.99308992,1128.931825,126.1712386,1684.214677,1383.432,432.6630802,190.7812621,297.4926774,367.368514,69.8758366
56,AO,1995,67.39333333333333,56.53666666666666,1008.9935185185186,5.6759259259259265,66.85203703703704,72.74518518518519,,,Angola,735.842,0.381467761,280.7,15.0,12654.01576,,,1045.354462,509.5,77.4,151.9136408,0.0,35.0,8.0,37.0,718.9,59.38868236,12.105,0.341402284,527.511,1.787875154,943.1238103,0.751085025,0.0,0.0,27.44874365,24.40002126,892.0261304,73.69071709,1223.82381,133.0793995,1734.074895,1263.353,436.5857391,199.9939626,179.140137,256.218259,77.07812202
57,AO,1996,64.838,54.774,1013.0555555555555,6.953333333333333,69.19033333333333,68.26844444444446,,,Angola,794.317,0.632870756,502.7,20.0,14071.26552,9763.742659,11640.06819,1129.949853,648.5,104.8,161.6037008,0.0,-21.0,11.0,63.0,809.7,65.02047699,12.453,0.327504943,546.0,1.629127155,889.5034264,0.655009887,0.0,0.0,25.70913806,23.51485494,840.9344433,67.52866323,1392.203426,132.5491402,2041.358436,1340.317,443.5790531,202.6170117,222.566959,299.1264493,76.55949035
58,AO,1997,71.93,59.18000000000001,1014.45,10.333333333333334,74.12666666666667,64.68333333333334,,,Angola,790.562,0.558083996,441.2,5.5,15182.8955,10503.80118,10399.05908,1186.905527,548.0,82.47,150.4927007,0.0,17.0,9.0,43.0,846.2,66.1507192,12.792,0.327045291,551.119,1.506869014,830.4641443,4.263362409,0.0,0.0,24.08099884,23.7434881,786.9030198,61.51524545,1271.664144,127.6659647,1823.927507,1341.681,492.6161641,200.4880336,156.1912774,206.0271009,49.83582345
59,AO,1998,70.88785714285714,62.05967857142857,1012.1055555555556,6.6157407407407405,73.48385416666666,74.00461904761904,,,Angola,868.838,0.691946024,601.189,0.0,16216.05542,11861.13013,9198.255288,1234.286453,474.4,86.26,181.8296796,0.0,-34.0,14.0,67.0,970.789,73.89168823,13.138,0.306975883,602.413,1.745592101,1051.567374,4.297662357,0.0,-24.55807061,60.19797059,108.331789,887.3352771,67.53960094,1652.756374,141.4312892,2131.454037,1471.251,465.0337256,209.9948398,186.0909517,239.4534916,53.3625399
60,AO,1999,82.05799999999999,74.51599999999999,1010.4200000000001,5.1,87.1845,78.72399999999999,,,Angola,872.348,0.617545979,538.715,3.24,16741.42313,15518.84589,14447.2611,1239.00408,668.0,56.213,84.1511976,0.0,-39.0,14.0,73.0,977.715,72.35901421,13.512,0.314322932,548.679,1.908320856,1047.055579,4.243359588,0.0,0.0,61.82229165,57.04678334,932.4298638,69.00753876,1585.770579,141.366553,2258.013939,1421.027,421.5076965,207.3670524,128.1506983,160.5875794,32.43688111
61,AO,2001,77.74340600477207,69.18674034093075,1013.9187377802065,7.771387671760588,80.50568389785677,76.06668208596288,,0.0,Angola,939.643,0.681784465,640.634,3.142,17973.62201,1694.918892,1704.925505,1249.209203,587.2,82.62,140.7016349,0.0,-21.0,15.0,80.0,1129.834,78.52613289,14.388,0.316310976,664.402,2.811720932,1868.113011,3.922256098,0.0,0.0,679.7522866,237.9930107,954.2899695,66.32540794,2508.747011,144.8515408,3099.869267,1604.045,510.3918188,214.7393025,163.3395276,208.3558228,45.01629523
62,AO,2002,76.66362758477227,67.6940450748803,1012.4406739022655,7.496424865939333,78.55100344462628,75.899543269604,,0.0,Angola,1120.481,0.688604269,771.568,14.532,20457.89875,3537.047095,4262.506284,1373.935443,793.4,90.328,113.8492564,0.0,-145.0,25.0,102.0,1302.968,87.5062458,14.89,0.313600352,721.892,3.095327554,2234.492199,4.591736356,0.0,0.0,1009.793134,260.8076144,968.4831866,65.04252429,3006.060199,152.5487701,3804.051935,1842.373,550.2785625,226.6375936,240.5560008,297.1871165,56.63111574
63,AO,2003,77.82970944509451,68.33270167906785,1012.1754096071417,6.714862581340034,80.24003133560701,74.48642562447958,,0.0,Angola,1072.095,0.700660109,751.1742,3.308,21531.44123,7533.680064,8310.91266,1396.332116,878.6,110.251,125.4848623,0.0,-125.0,38.0,116.0,1320.7742,85.65332036,15.42,0.305033856,922.546,2.51443948,2319.686084,5.643736404,0.00854,-48.80541696,1136.251114,351.694885,837.3752811,54.30449294,3070.860284,139.9578133,3955.104021,1994.641,591.2896213,221.2895461,256.3350508,328.2101631,71.87511231
64,AO,2004,74.57135091542763,65.67998745823671,1012.464056689414,6.082632482656355,75.80278802989152,75.95330544666739,,,Angola,1435.618,0.490698222,704.4552,11.183,23873.94686,10180.58975,13204.30326,1496.142562,847.7,178.382,210.4305769,0.0,20.6,18.0,117.0,1377.7552,86.34174344,15.957,0.316269052,907.435,2.679764495,2431.712095,6.703322565,0.00886,-63.25381047,1103.765709,407.7327972,926.9080553,58.08786459,3136.167295,144.429608,3990.570617,2343.053,612.1182769,227.0237932,107.9678102,152.8730259,44.90521572
65,AO,2005,75.05925495172814,66.77211296075005,1011.6188785732878,5.714194601892767,76.5365870957573,77.39940669371073,,0.0,Angola,1478.581,0.628485622,929.2669,20.613,28233.69924,15144.34299,24285.93288,1712.274804,799.8,196.827,246.0952738,0.0,-120.6,20.0,116.0,1454.5669,88.21437928,16.489,0.313029339,1022.41,2.996189312,3063.333914,6.327262038,0.00876,0.0,1672.515761,362.8244816,1034.312169,62.72740429,3992.600814,150.9417836,4798.728076,2500.991,675.3794255,237.461079,39.54708622,71.10774137,31.56065515
66,AO,2006,75.48315131002518,67.1271730010903,1012.3098479751643,6.753894183484019,76.72804106420521,76.56722879513508,,,Angola,1512.092,0.516564468,781.093,20.735,34087.96237,15018.15788,30764.04541,2003.995436,721.14,190.173,263.7116233,0.0,126.0,35.0,94.0,1499.533,88.15596708,17.01,0.312705739,982.452,3.18829692,3132.348686,6.985533509,0.00876,0.0,1700.823089,375.2709654,1063.231409,62.50625569,3913.441686,150.6622228,4641.56722,2494.544,712.5773691,237.938547,26.23520112,30.34877807,4.113576953
67,AO,2007,75.56588401946162,68.58107304043027,1012.4388790606341,6.886103682512114,77.17246665664594,79.71632532936843,,0.09333333333333334,Angola,1485.337,0.526702694,782.331,22.593,41789.49188,23149.99182,40642.89095,2384.564444,768.0,240.038,312.5494792,0.0,44.0,25.0,92.0,1527.331,87.15155492,17.525,0.31330247,1083.586,3.229804207,3499.770621,8.001118485,0.00877,0.0,1719.175559,500.1974194,1288.389989,73.51726042,4282.101621,160.6688153,5058.10274,2568.923,775.2188844,251.3742745,10.17101875,12.00356469,1.832545938
68,AO,2008,75.43955306471238,62.64527715063948,1011.7867663117518,6.677565404704803,75.18202184417507,69.89327336159438,,0.0,Angola,1018.964,0.725384606,739.1408,13.817,47563.58733,37122.40896,56595.68078,2636.854825,812.7,467.042,574.6794635,0.0,74.0,33.0,68.0,1524.8408,84.53491518,18.038,0.314187717,851.714,4.16082686,3543.834488,3.133079919,0.0088,-12.5675087,1801.918401,522.5325051,1219.907961,67.62989031,4282.975288,152.1648055,5098.808368,1870.678,871.7549583,245.6584231,0.00122,0.00122,0.0
69,AO,2009,74.7934486893335,70.01256837170173,1011.9521996343524,6.167803295287552,82.24161903008805,73.72822401938458,,,Angola,1686.804,0.623725756,1052.1031,2.413,48711.25465,38062.99783,37828.2932,2625.236036,718.8,278.158,386.9755147,0.0,-25.0,43.0,93.0,1559.9031,84.06915117,18.555,0.303868752,1088.237,4.086098267,4446.64332,2.878548683,0.00851,-303.8687515,2176.805128,936.3511986,1312.107092,70.71447547,5498.74642,154.7836266,6220.424969,2775.041,896.7409498,249.2441794,0.0,0.0243,0.0243
70,AO,2010,76.5759404239948,70.67583489875815,1011.86921852105,6.192907326582474,81.71944058118889,77.23322645692845,,0.0,Angola,1711.901,0.686988266,1176.0559,3.408,50371.16062,37350.21817,54275.78329,2639.721236,860.5,267.875,311.3015689,0.0,-194.0,43.0,113.0,1656.5559,86.81248821,19.082,0.303868752,1142.442,4.172329238,4766.64416,2.878548683,0.00851,-303.8687515,2185.338978,936.3511986,1647.824024,86.35489067,5942.70006,173.1673789,6806.078608,2854.343,922.2102292,267.6279317,4.5,4.50675,0.00675
71,AO,2011,78.11350928276705,70.56813704199021,1010.7577664201827,6.303873603503032,81.18486828918752,78.31703294776203,,0.0,Angola,1945.717,0.720497328,1401.8839,3.919,52344.98821,48594.60241,72910.44218,2668.212265,867.6,386.236,445.1775012,0.0,-390.0,53.0,140.0,1686.4839,85.96614844,19.618,0.303868752,1335.397,3.690820129,4928.710127,2.878548683,0.00851,-303.8687515,2186.184341,936.3511986,1809.044629,92.21350946,6330.594027,178.1796579,7201.072576,3281.114,948.1144679,272.6402107,4.5,4.508325,0.00833
72,AO,2012,77.84800233739968,70.26741313885495,,5.828649507785634,80.66683165825783,78.1386359938549,,0.0,Angola,807.909,0.622042829,502.554,5.189,55920.47737,52747.14271,75139.40005,2773.420492,843.0,,,0.0,555.0,52.0,118.0,1720.554,85.33224223,20.163,0.303868752,1278.926,2.83581642,3626.799351,2.878548683,0.00851,-303.8687515,2186.184341,936.3511986,507.1338523,25.15170621,4129.353351,110.4839484,4975.2319,2086.835,974.4536659,204.9445012,92.25,92.25,0.0
73,AO,2013,77.99764732865995,70.66984493172988,,6.093814666483774,81.27157950520198,79.06001453691783,,0.0,Angola,,,1050.008,4.059,,,,,846.0,,,0.0,36.0,53.0,130.0,1749.008,84.4360336,20.714,0.303868752,,,,,,,,,0.0,25.15170621,1050.008,109.5877398,1896.008,,1001.082837,204.0482926,,,
74,AZ,1980,56.21749654762956,46.41610600081612,1015.6297450615924,5.773250140050647,55.20732049532135,72.70280741720714,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
75,AZ,1981,57.35924798296511,47.59608698662907,1016.0188791483193,4.9855401188186965,56.67247406865551,72.5703811266166,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
76,AZ,1982,54.87665211318562,45.94865435455902,1017.5693602431734,4.812792669423979,53.73875030791684,74.13257726494197,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
77,AZ,1983,56.25277951395005,45.803200975506996,1016.4084070992611,4.58760871972671,55.306514223577686,70.3703019910517,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
78,AZ,1984,55.4183840045991,45.84355005849063,1018.1231728802444,4.002558167673162,54.36721668101061,73.07288504787307,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
79,AZ,1985,56.1862757725008,45.669091370485994,1016.5876374595213,4.608304943711335,55.14049634622694,71.12957698290629,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
80,AZ,1986,56.32734492944831,46.265111392247434,1017.7960577748757,4.336679482937222,55.376588046232534,72.11082652249604,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
81,AZ,1987,55.834355286634214,45.6649807067256,1017.533069310797,4.606863848356483,54.84589353010185,72.01506066098516,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
82,AZ,1988,56.06261529814956,46.707591165173135,1016.2379231810536,4.36206075963707,55.11161352422095,73.26131743846297,,0.0,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
83,AZ,1989,57.7088574324323,47.210099331254376,1017.1512682516028,6.1878288857611095,56.57912448557919,70.64103773530985,,,Azerbaijan,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
84,AZ,1990,56.77736928636465,46.676596375520205,1017.414793226753,5.253458993310541,55.714193105925666,71.90389529713208,,0.0,Azerbaijan,,,0.0,,11947.3807,4687.676247,5240.222231,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
85,AZ,1991,57.0270123258741,46.79961645411944,1017.1771708919014,5.146561695967468,55.90543150277222,71.90307629772799,,0.0,Azerbaijan,,,1333.7,,11863.74904,4888.024443,5416.387518,,1100.0,,,0.0,37.0,983.0,345.0,1142.7,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
86,AZ,1992,55.162220610531726,44.072636610102684,1017.0951357360174,4.037526796838354,54.17101175204437,68.99852618658679,,0.0,Azerbaijan,627.0,2.055342903,1288.7,,9182.541753,5013.373276,7915.72019,1233.218071,877.0,136.9,156.1003421,0.0,-50.0,655.0,320.0,1140.7,153.196347,7.446,0.240934972,19.0,1.978202924,37.58585556,17.7569074,0.0,-2.891219658,3.614024573,5.083727899,46.64501049,6.26443869,1326.285856,159.4607857,2221.042763,646.0,581.1444574,259.2409741,0.0,1.23940625,1.23940625
87,AZ,1993,54.68417163369029,44.59692660895115,1018.3394030515352,4.500987133065806,53.34062918710274,71.2904433510663,,0.0,Azerbaijan,702.12,1.617529767,1135.7,-23.098,7061.374608,5365.821155,4055.518593,933.797224,745.0,103.185,138.5033557,0.0,49.0,520.0,301.0,1108.7,146.6146522,7.562,0.237425405,19.0,1.901902454,36.13614663,10.99279625,0.0,2.849104859,4.392369991,-2.160571185,44.89714408,5.937204982,1171.836147,152.5518572,1927.828943,721.12,531.7962237,239.8007002,5.81546875,7.481115625,1.665646875
88,AZ,1994,56.21259567719661,45.837261487195775,1017.3346762802125,4.145686259985866,55.14249585196427,70.84639729482195,,0.0,Azerbaijan,627.0,1.631100478,1022.7,-19.673,5670.28381,974.5803682,1995.667759,739.2808097,634.0,63.277,99.80599369,0.1,25.0,336.0,263.0,1082.6,141.1473272,7.67,0.241594366,18.0,2.017312957,36.31163322,10.91257592,0.0152,0.0,2.661161942,1.620131819,42.92769494,5.596831152,1059.011633,146.7441584,1703.924209,645.0,540.0620082,239.2365305,201.2590806,226.1005364,24.84145574
89,AZ,1995,59.13047618460781,46.44105246880414,1015.8232657211648,4.183336169084256,58.53068566362948,66.88876905651118,,0.0,Azerbaijan,603.393,1.668067081,1006.5,-13.027,5001.190321,1148.840381,1420.924397,644.0682963,647.0,36.539,56.47449768,0.4,10.0,270.0,235.0,1158.1,149.143593,7.765,0.235236701,16.0,2.286206686,36.57930698,13.95729917,0.012,-3.293313812,4.116642265,4.386929234,42.02103758,5.41159531,1043.079307,154.5551884,1704.036606,619.393,517.0365041,248.6166151,373.5176443,405.4614723,31.94382796
90,AZ,1996,57.42201739606162,45.936879945761085,1017.4313712805674,3.804495002256696,57.0095529839912,69.56767164578599,,0.0,Azerbaijan,633.623,1.711901241,1084.7,2.531,5066.205795,1682.379143,1710.038475,645.7878642,680.0,106.15,156.1029412,0.1,35.0,378.0,231.0,1190.6,151.7654557,7.845,0.234037388,21.168,2.372171474,50.21412576,13.45691576,0.0241,0.0,10.06360767,7.245563486,46.33776451,5.906662142,1134.914126,157.6721178,1828.371042,654.791,544.8307361,253.9702259,90.5554238,105.3452466,14.78982282
91,AZ,1997,58.085871488272,49.16079300873227,1014.6805697224548,3.605597947134676,57.90848425327579,75.05122871013442,,,Azerbaijan,654.636,1.807416641,1183.2,8.884,5360.045731,2154.070913,2209.320229,677.2865467,589.0,105.957,179.893039,0.1,42.0,339.0,239.0,1236.1,156.1915593,7.914,0.234121465,27.006,1.936707964,52.30273528,10.803535,0.0234,3.27770051,13.11080204,-0.535669912,50.50772601,6.382073036,1235.502735,162.5736323,1835.30627,681.642,435.1897868,244.6078324,18.32964168,29.94375207,11.61411039
92,AZ,1998,59.294494836380785,49.551101653176055,1016.6223686987329,3.793919704293969,58.757313859769795,73.61812494086684,,,Azerbaijan,589.076,1.551136356,913.7372,6.007,5896.050304,2583.871029,2536.674099,739.2239599,685.0,103.258,150.7416058,0.1,6.0,137.0,204.0,1263.6372,158.4299398,7.976,0.232773915,32.793,2.218496613,72.75115943,11.40592184,0.0466,0.0,14.24576361,11.76439367,58.10036922,7.28439935,986.4883594,165.7143392,1682.894281,621.869,470.320326,248.1044247,59.40709593,71.54421093,12.137115
93,AZ,1999,59.06822176571737,47.476403713326,1016.02667922295,3.8699949598027676,58.60273927058086,69.60941600651789,,0.04,Azerbaijan,512.415,2.12459042,1088.672,11.396,6332.358027,2050.621824,2877.994588,787.7046929,849.7,96.603,113.6907144,0.1,-9.0,446.0,205.0,1278.272,159.0088319,8.039,0.235984574,37.977,2.44919514,93.01308385,8.728597422,0.0,0.0,18.05281991,11.56088428,72.12797708,8.97225738,1181.685084,167.9810893,2040.113681,550.392,553.4725451,259.6699953,26.69496112,35.74024612,9.045284999
94,AZ,2000,59.534780919092945,47.156158935559375,1015.948449317892,4.06346891166249,58.86283995323186,67.7370788523332,,,Azerbaijan,640.726,2.3237298,1488.8741,6.227,7035.249768,2209.276074,3539.502594,867.3714422,799.9,108.761,135.968246,0.1,10.0,764.0,246.0,1288.6741,158.8798052,8.111,0.233437175,52.487,2.08593753,109.4846031,10.55252752,0.121620768,0.0,21.38284528,9.546413292,88.9862513,10.97105798,1598.358703,169.8508632,2408.811231,693.213,586.7390264,265.962433,17.49869249,29.95053639,12.4518439
95,AZ,2001,60.25970738632147,49.49089275174128,1015.2971689855034,3.9614289124583224,59.799758888823355,69.92150082367316,,0.0,Azerbaijan,752.44,2.591931317,1950.2728,6.486,7731.739495,2438.068369,4496.953862,943.9310822,742.4,77.518,104.4154095,9.1,-280.0,855.0,249.0,1299.5728,158.6586253,8.191,0.235350228,55.178,2.584002877,142.5801108,13.58629799,0.0482,0.0,27.84193203,18.387678,109.8885519,13.41576754,2092.852911,172.0743929,2848.839209,807.618,605.2827229,271.7277141,15.6967854,19.38593946,3.689154059
96,AZ,2002,58.403340376768845,49.03616991941504,1015.771503067232,3.932575121714836,57.939236099337755,73.30988756949263,,0.0,Azerbaijan,813.191,2.616940178,2128.0722,8.137,8551.303881,3597.99636,4967.606253,1032.766169,700.1,75.43,107.7417512,6.1,-250.0,1014.0,249.0,1309.0722,158.1005072,8.28,0.233358067,57.365,2.82701104,162.1714883,19.91104367,0.271628789,0.0,31.98102295,24.21743343,125.6124468,15.17058536,2290.243688,173.2710926,3010.254732,870.556,624.5119698,280.6068053,13.49887543,17.20609936,3.707223933
97,AZ,2003,56.03842637296238,45.91597421048171,1016.1912056756411,4.059287478738915,54.997733884525516,71.73271102367836,,,Azerbaijan,765.399,2.596648153,1987.4719,10.478,9509.049916,5150.982028,5005.788488,1135.137867,1007.0,117.742,116.9235353,4.1,100.0,1506.0,269.0,1315.3719,157.0218336,8.377,0.234230769,59.338,3.035735454,180.1344704,17.62539692,2.908443462,-1.405384615,35.28616269,16.27388538,143.2913758,17.10533315,2167.60637,174.1271667,3192.231767,824.737,645.6355871,288.1044911,11.27743011,30.92243451,19.64500439
98,AZ,2004,58.67962018532236,47.26756246084324,1015.6987588406387,4.0394636230515895,57.96760061204389,68.99186266086592,,0.0,Azerbaijan,806.034,2.585254964,2083.8034,10.2,10478.97301,6400.692292,5596.890976,1235.727949,1162.0,198.156,170.5301205,0.1,-100.0,1470.0,349.0,1326.7034,156.4508726,8.48,0.234728512,65.795,3.319431121,218.4019706,8.440837302,6.464892686,0.234728512,40.10735671,18.901044,161.3695145,19.02942388,2302.205371,175.4802965,3472.646208,871.829,631.0878569,289.5200142,38.42744553,50.93988743,12.5124419
99,AZ,2005,58.894280661843275,48.74364208174698,1016.4944752836699,3.757207726917789,58.297544733839366,71.9470191106786,,,Azerbaijan,792.935,2.589791219,2053.5361,26.4,13245.42188,7006.432766,8336.195688,1542.317406,1079.0,141.085,130.755329,0.1,0.0,1513.0,299.0,1320.4361,153.7536213,8.588,0.234757014,70.69,3.596820176,254.2592182,9.004809545,9.155054034,-1.17378507,46.57579159,23.94897155,183.5842106,21.37682937,2307.795318,175.1304507,3395.800128,863.625,732.9305353,297.8665041,7.937062607,10.95307195,3.016009341
100,AZ,2006,58.59804406106722,47.58751089719445,1016.0724739213593,3.7490648974928455,57.91369573088404,70.7871874522364,,,Azerbaijan,773.895,2.97637496,2303.4017,34.5,17815.09243,8038.37647,11196.4685,2047.241143,1383.2,167.121,120.8220069,0.1,-200.0,1849.0,329.0,1308.5017,150.3679269,8.702,0.233390656,66.847,3.489121708,233.2373188,12.38837605,10.99153297,2.333906565,50.4123818,7.928280601,176.2934995,20.2589634,2536.639019,170.6268903,3932.227395,840.742,798.9281767,302.8112431,97.89533106,99.73982388,1.844492819
101,AZ,2007,58.55210811515398,48.75454935558602,1016.6825096728872,3.248998801355756,58.17013024065887,73.31755117195355,,0.0,Azerbaijan,728.68,3.246145359,2365.4012,25.0,22277.59493,8895.031105,16518.94625,2525.518074,1361.8,335.529,246.3864004,0.1,20.0,2044.0,369.0,1334.1012,151.2414919,8.821,0.233900945,67.11,3.615398989,242.6294261,20.38657243,14.73014589,8.423942519,60.50502854,12.46715425,175.3136699,19.87457997,2608.030626,171.1160719,3990.217199,795.79,859.3445825,302.4016377,44.09234375,45.80087747,1.708533725
102,AZ,2008,58.31709690708243,49.83065950403261,1017.0670160560461,3.113364977312303,58.20262266218029,76.69337145357908,,0.0,Azerbaijan,882.6912,2.565413476,2264.4679,10.8,24677.43118,10169.48833,17806.7475,2759.104559,1661.6,458.33,275.8365431,0.1,-127.0,2076.0,369.0,1353.9679,151.3828153,8.944,0.233648541,68.856,3.654962744,251.6661147,13.05324305,20.18372923,4.890964912,62.77014787,18.08953735,163.675476,18.30003086,2516.134015,169.6828462,4190.787258,951.5472,876.9087865,304.0663058,1.77515625,2.30031875,0.5251625
103,AZ,2009,58.91741508050497,49.49447440099127,1015.5773442348758,4.396101386393397,58.32644054606311,73.6501744482754,,0.0775,Azerbaijan,1113.811,2.196874964,2446.9035,9.3,26999.73872,9633.070727,19255.00111,2977.802881,1081.8,230.778,213.327787,0.1,270.0,2091.0,333.0,1374.6035,151.6051064,9.067,0.234674648,65.554,3.518934784,230.6802509,10.19027724,19.32451857,28.89994823,59.83452566,-7.053850571,168.7653344,18.61313935,2677.583751,170.2182458,3769.574028,1179.365,888.9682432,307.847337,0.0,0.0061,0.0061
104,AZ,2010,61.052827588688906,54.32013760871333,1015.8107403452592,7.968139871984899,60.616635040457716,82.40825919443603,,0.0,Azerbaijan,954.55,1.957572993,1868.6013,4.959,28310.39771,9762.780061,23914.61551,3081.236146,1367.0,318.397,232.9166057,0.1,395.8,2010.0,245.0,1376.1013,149.7715825,9.188,0.234674648,65.798,3.401494857,223.8115586,10.19027724,19.32451857,28.89994823,58.36170757,-7.053850571,163.3694603,17.7807423,2092.412859,167.5523248,3469.603136,1020.348,900.8316112,305.181416,0.0,0.0,0.0
